la,lo,0,1,2,3,4,5,6
0.7458676915425932,0.022556388554630748,0.3137254840445984,0.19597069596365832,0.3210515832859885,0.24630624578187488,0.31587628859466466,0.13218269502864738,0.3006376582171088
0.6219007622003336,0.1321159901056935,0.49019606881968497,0.0077210371325245625,0.02569209320340727,0.0119207521816722,0.022061855665554256,0.04578777276557519,0.3351056699872232
0.18491733626887075,0.5520944627181028,0.7450980246059211,0.07369101486483907,0.09480183228544077,0.14397246472935085,0.09072164946583058,0.17582700237198537,0.42999908510741464
0.22623964604962296,0.5767990787541265,0.3529411695501732,0.14296487825386178,0.19239195375574747,0.15723640025543684,0.18309278346740354,0.1291176092945688,0.4376586432785512
0.14256196874359772,0.6562834955656823,0.6078431253364094,0.14540688069577654,0.14180442140175176,0.17041638682249693,0.12865979378790518,0.21348775966041364,0.42127569941250914
0.1838842785243514,0.5467238940146188,0.33333332679738575,0.14896214895679946,0.15933081056376602,0.26888851575983136,0.16185567006972046,0.35440490173537614,0.5699987872354101
0.1807851052907948,0.5585391451622832,0.9999999803921573,0.08169934640229479,0.08663612824404777,0.10317327064278263,0.08453608245679668,0.305719610565148,0.6525518030798816
0.596074318587363,0.1783028809556515,0.5686274398308345,0.06241470947129158,0.05118502289360983,0.06195433176108509,0.05917525771975767,0.4083964916707517,0.5172329420564696
0.6539255522804176,0.13533833132778372,0.09803921376393698,0.111757523518216,0.19597689699343218,0.15706850233738512,0.17608247419049844,0.13118427302415253,0.3006376582171088
0.6456610903242671,0.14393124125335713,0.3529411695501732,0.18465847876949443,0.15216092408839654,0.19736400266979817,0.154226804091912,0.37014924872933347,0.5429775681316785
0.4628098695444351,0.19978515576958575,0.41176469780853536,0.0907850319582423,0.08703445527045718,0.08755876426397256,0.08639175255950685,0.31066982875526594,0.6648922023556015
0.25206608966259364,0.5821696474576105,0.41176469780853536,0.08284852402201938,0.07030472016126176,0.08923774344448977,0.06907216493421192,0.3118148721730083,0.25702072974258133
0.3491735176473632,0.5402792115704392,0.6078431253364094,0.16357825180767155,0.1808404699898744,0.22825721959131487,0.17546391748959506,0.13855025354682438,0.11957421367163139
0.19524791371405845,0.871106243705022,0.5294117543252598,0.06180420886081289,0.0742879904253559,0.08294157151755023,0.07525773194324582,0.09506653156085267,0.06340412041663017
0.7510329802651871,0.13533833132778372,0.2745097985390236,0.07914960855853086,0.0928101971533937,0.05288784418629215,0.07113402060388989,0.1400234496513587,0.2325526966958952
0.6425619170907105,0.1278195351429068,0.6078431253364094,0.10615528262205863,0.09719179444389726,0.11307924780783418,0.09814432987667127,0.30784213007120703,0.4117012516985885
0.33471070922409957,0.5445756665332259,0.6274509680891968,0.024024994612367127,0.04003186615414621,0.048270651439869826,0.038556701022978,0.024031947828470547,0.10914870393869555
